date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
02-04-2023,152.3791667,102.7125,2827.708333,84.71666667,98.42916667,63.625,0.55875,15.29166667,1.516666667
03-04-2023,91.375,58.32916667,1327.125,62.82083333,53.1,55.25,0.445833333,21.95833333,1.84375
04-04-2023,67.58333333,39.8875,752.5833333,45.475,37.45,64.29166667,0.453333333,28.375,1.679166667
05-04-2023,59.65,35.69166667,730.5,42.4125,34.725,64.95833333,0.217916667,24.04166667,1.9875
06-04-2023,52.76666667,30.2,576.5,39.3125,30.19583333,71.125,0.274166667,26.25,1.764583333
07-04-2023,50.28333333,29.3625,584.4166667,35.17916667,28.01666667,77.375,0.138333333,24.125,2.1375
08-04-2023,52.48333333,32.55416667,682.375,40.82916667,31.7625,84.08333333,0.152083333,17.45833333,2.170833333
09-04-2023,56.97916667,36.43333333,780.375,45.90833333,35.28333333,77.58333333,0.16375,14.20833333,2.185416667
10-04-2023,56.52916667,35.875,727.5,46.125,35.40416667,81.91666667,0.201666667,15.04166667,2.135416667
11-04-2023,49.10416667,28.32916667,580.4166667,37.7,24.49166667,91.75,0.252083333,24.58333333,2.154166667
12-04-2023,60.04166667,34.1375,657.25,38.325,22.525,83.20833333,0.4375,32.625,1.835416667
13-04-2023,57.67916667,34.24166667,704.9166667,44.1,26.9375,81.29166667,0.281666667,25.29166667,1.997916667
14-04-2023,61.59583333,38.49583333,937.0416667,51.53333333,34.01666667,78.45833333,0.259583333,18.91666667,2.058333333
15-04-2023,80.075,53.6375,1363.958333,59.7,53.375,86.54166667,0.3275,9.625,1.989583333
16-04-2023,96.19166667,65.14583333,1402.208333,66.12916667,54.125,86.95833333,0.515416667,8.708333333,1.604166667
17-04-2023,70.44166667,45.38333333,1230.458333,46.87916667,40.47083333,69.83333333,0.325,14.91666667,2.10625
18-04-2023,84.66666667,52.1625,1727.291667,52.06666667,47.31666667,56.45833333,0.371666667,27.79166667,2.116666667
19-04-2023,59.44166667,32.59166667,587.4583333,31.675,26.14166667,75.20833333,0.406666667,37.58333333,2.01875
20-04-2023,67.76666667,40.14583333,665.4166667,43.24166667,36.69583333,77.33333333,0.514583333,29.5,1.7875
21-04-2023,64.8,39.54166667,637.7916667,41.45833333,38.74583333,91,0.648333333,25.20833333,1.602083333
22-04-2023,53.2875,34.4,691.5416667,44.40833333,33.99583333,93.16666667,0.424166667,12.83333333,1.929166667
23-04-2023,49.2125,31.9625,618.8333333,44.40833333,34.1375,86.16666667,0.442916667,10.625,1.308333333
24-04-2023,69.86666667,44.54583333,778.625,50.26666667,45.80833333,80.54166667,0.6875,17.75,1.391666667
25-04-2023,84.10833333,55.9,999.3333333,46.325,48.00416667,103,0.713333333,12.54166667,1.7
26-04-2023,106.2666667,73.10416667,1733.666667,77.59166667,64.07916667,101.4166667,0.77125,5.208333333,1.497916667
27-04-2023,93.80416667,62.875,1127.458333,66.9625,48.725,96.875,1.142916667,12.45833333,0.935416667
28-04-2023,107.6541667,71.32083333,1084.5,77.82083333,61.05416667,79.41666667,1.22,16.25,0.847916667
29-04-2023,95.16666667,60.82916667,760.875,58.72083333,42.92083333,96.875,1.115,23.125,1.18125
30-04-2023,106.0291667,68.04583333,810,43.63333333,42.69166667,103.125,1.276666667,24.70833333,0.877083333
01-05-2023,82.1625,55.47083333,603.25,43.3875,41.82916667,84.5,1.793333333,8.625,0.510416667
02-05-2023,61.46666667,41.6375,650.5,46.0875,38.53333333,67,1.192916667,6.125,0.5875
03-05-2023,87.29583333,60.44166667,1313.25,65.02083333,64.88333333,56.20833333,0.955416667,3.583333333,0.997916667
04-05-2023,115.275,80.025,1902.208333,77.42916667,85.14583333,85.5,0.715,2.875,1.69375
05-05-2023,143.65,97.15,1914.041667,83.97083333,78.69583333,100.0833333,0.973333333,14.5,1.397916667
06-05-2023,87.1625,53.41666667,1001.458333,43.87083333,40.075,75.79166667,0.561666667,31.83333333,2.041666667
07-05-2023,99.9125,61.12083333,1016.458333,59.50833333,51.66666667,89.75,0.635833333,36.04166667,1.866666667
08-05-2023,88.09583333,52.275,871.3333333,64.13333333,45.6875,81.08333333,0.610833333,38.04166667,1.758333333
09-05-2023,65.1875,39.10833333,672.3333333,44.82083333,34.2375,90.375,0.35125,26.20833333,2.347916667
10-05-2023,53.48333333,31.69583333,595.75,38.05833333,27.25,101.2916667,0.257083333,24.33333333,2.45
11-05-2023,100.1541667,64.9875,1124.875,61.2,50.02083333,108.625,0.3275,20.83333333,2.339583333
12-05-2023,129.3666667,88.525,1561.833333,91.2125,69.95833333,116.5,0.61,8.375,1.764583333
13-05-2023,110.8708333,75.18333333,1255.041667,82.42083333,59.24166667,124.0833333,0.725833333,9.791666667,1.883333333
14-05-2023,98.47916667,63.01666667,909.3333333,68.89583333,50.075,113.2916667,0.872083333,24.45833333,1.610416667
15-05-2023,77.54166667,45.36666667,805.9166667,52.0375,33.225,85.33333333,0.549166667,38.08333333,2.164583333
16-05-2023,81.24166667,45.87083333,838.2083333,45.675,33.52083333,81.58333333,0.585416667,47.125,1.933333333
17-05-2023,88.95833333,48.74166667,881.2083333,52.45,33.175,74.16666667,0.665833333,58.08333333,1.81875
18-05-2023,66.3375,32.1125,455.875,34.79166667,24.90416667,85.54166667,0.522083333,58.75,2.108333333
19-05-2023,66.44583333,36.3,419.3333333,27.6125,25.8,106.2916667,0.42375,43.5,2.260416667
20-05-2023,66.25833333,39.1125,463.625,35.11666667,38.39166667,96.5,0.31875,31.29166667,2.335416667
21-05-2023,79.21666667,48.83333333,898.7916667,53.8125,57.09583333,74.41666667,0.359583333,26.83333333,2.283333333
22-05-2023,76.96666667,38.68333333,1087.5,44.25,34.63333333,67.16666667,0.4575,64,2.145833333
23-05-2023,77.1,37.3625,825.4583333,36.51666667,30.3375,62,0.547916667,67.91666667,1.98125
24-05-2023,76.05833333,43.04583333,716.25,54.35416667,43.08333333,66.375,0.668333333,39.83333333,1.733333333
25-05-2023,88.725,52.82083333,770.1666667,62.42916667,54.09583333,83.70833333,0.785416667,36.16666667,1.660416667
26-05-2023,127.0375,79.0875,1152.625,78.80416667,64.72916667,101.75,0.873333333,37.95833333,1.735416667
27-05-2023,106.1083333,67.32083333,1041.041667,77.07083333,48.5,91.66666667,0.829583333,27.41666667,1.708333333
28-05-2023,107.6541667,67.98333333,1026.916667,74.34583333,55.9875,98.33333333,0.690833333,29.125,1.94375
29-05-2023,121.2375,73.82083333,1048.583333,60.35416667,54.6125,109.5,1.224166667,45.70833333,1.195833333
30-05-2023,99.36666667,62.04583333,664.25,45.525,41.79583333,120.0416667,0.875833333,29.125,1.785416667
31-05-2023,70.67916667,40.84166667,509.5416667,38.875,27.1,86.75,0.847083333,34.625,1.222916667
01-06-2023,75.69166667,46.56666667,619.5833333,42.3125,37.94583333,98.29166667,0.620833333,25.75,1.964583333
02-06-2023,71.17083333,42.675,621.25,41.23333333,30.17916667,88.16666667,0.52625,29.08333333,2.064583333
03-06-2023,74.64583333,48.12083333,900.7083333,54.44583333,36.88333333,87.66666667,0.43625,16.95833333,2.270833333
04-06-2023,76.075,46.6,720.1666667,52.80833333,32.47916667,82.125,0.625,26.58333333,1.91875
05-06-2023,83.94166667,52.375,995.5416667,44.30833333,35.59166667,96.04166667,0.665,26.66666667,2.002083333
06-06-2023,124.2541667,79.825,1847,79.97083333,70.1375,95.5,0.675833333,29.33333333,1.689583333
07-06-2023,72.9375,45.89166667,702.5,48.65416667,36.925,95.04166667,0.4275,21.41666667,2.204166667
08-06-2023,57.875,34.76666667,555.4166667,42.575,29.3625,95.125,0.45,23.79166667,2.191666667
09-06-2023,64.83333333,39.92916667,731.125,45.92916667,30.58333333,95.125,0.464583333,22.625,2.208333333
10-06-2023,68.45,39.21666667,681.25,42.05,28.55,79.58333333,0.54125,35.04166667,2.18125
11-06-2023,79.05416667,44.26666667,664.0416667,40.30833333,34.725,87.95833333,0.615,44.54166667,2.1875
12-06-2023,75.06666667,41.82083333,552.0833333,38.85,26.07916667,89.95833333,0.61875,43.625,2.170833333
13-06-2023,69.1125,30.8375,479.0416667,32.83333333,20.3375,69.125,0.435,73.08333333,2.460416667
14-06-2023,59.5,24.9,382.5,27.76666667,16.87083333,62.83333333,0.424583333,68.79166667,2.458333333
15-06-2023,70.09166667,29.2375,339.25,27.3,19.86666667,68.04166667,0.49375,79.45833333,2.2625
16-06-2023,75.6625,40.29583333,684.7916667,37.4,32.70416667,67.79166667,0.529583333,49.08333333,2.060416667
17-06-2023,81.05,48.5875,1046.666667,51.24583333,47.00833333,67.75,0.562916667,29.375,1.710416667
18-06-2023,71.89583333,43.48333333,727.375,48.27083333,47.39583333,70.45833333,0.675416667,25.83333333,1.597916667
19-06-2023,64.8875,41.18333333,842.9583333,51.00416667,49.4625,57.20833333,0.432083333,16.08333333,1.16875
20-06-2023,61.74166667,41.175,512.125,37.90416667,39.47916667,83.95833333,0.724166667,7.541666667,2.202083333
21-06-2023,100.375,62.61666667,687.375,54.35833333,65.75833333,79.91666667,1.325833333,29,0.814583333
22-06-2023,138.4666667,86.5125,837.75,63.775,83.07083333,83.375,1.590833333,41.25,0.85625
23-06-2023,129.8541667,80.55,1024.583333,70.04166667,79.82916667,80.70833333,1.69625,41.375,0.847916667
24-06-2023,113.025,72.02083333,1163.25,93.19583333,66.4125,37.79166667,1.605416667,29.33333333,0.608333333
25-06-2023,71.8375,48.47083333,1043.208333,68.52916667,56.69583333,51.75,1.404583333,8.458333333,0.670833333
26-06-2023,81.24166667,54.89166667,1043.75,65.35833333,49.89583333,62.375,1.28,9.083333333,0.59375
27-06-2023,87.74166667,60.01666667,1016.541667,47.05833333,43.42083333,96.54166667,0.954166667,6.75,1.61875
28-06-2023,52.425,34.84583333,424.0416667,22.45,21.85,103.75,0.605833333,7.833333333,2.222916667
29-06-2023,46.25833333,32.0625,477.375,29.54583333,23.75833333,95.04166667,0.580416667,1.458333333,1.9375
30-06-2023,54.0125,37.09583333,553.125,32.51666667,28.52083333,106.9583333,0.750416667,3.166666667,1.604166667
01-07-2023,56.59166667,35.95833333,491,25.38333333,25.92083333,115.375,0.645,14.08333333,2.010416667
02-07-2023,98.2375,46.83333333,549.4583333,30.55833333,22.86666667,110.25,0.689583333,84.29166667,2.0625
03-07-2023,136.9625,60.90416667,548.7916667,23.9625,27.9875,150.4583333,0.817083333,136,1.94375
04-07-2023,95.6625,46.87916667,432.6666667,17.71666667,24.64583333,142.1666667,0.884166667,77,1.49375
05-07-2023,36.70416667,24.35833333,373.1666667,15.7125,17.775,108.9166667,0.655833333,5.333333333,1.6625
06-07-2023,38.65833333,26.11666667,355,17.26666667,18.30416667,104.375,0.737916667,4.041666667,1.43125
07-07-2023,47.6375,33.06666667,427.625,24.8,23.15,79.5,0.984583333,1.5,0.945833333
08-07-2023,26.0875,18.24583333,366.1666667,20.72083333,16.68333333,63.54166667,0.538333333,0,0.68125
09-07-2023,26.82083333,18.7875,356.5,20.14166667,18.86666667,77.41666667,0.489583333,0,0.99375
10-07-2023,39.10833333,27.36666667,351.0416667,20.63333333,18.79166667,83.66666667,0.662916667,0,1.102083333
11-07-2023,55.35416667,38.75416667,570.8333333,37.12916667,27.52916667,89.75,0.745833333,0,1.697916667
12-07-2023,47.18333333,32.81666667,467,28.39583333,24.77083333,96.70833333,0.780833333,1.166666667,1.752083333
13-07-2023,38.0875,26.55,382.0416667,22.82083333,22.6125,91.875,0.76875,0.916666667,1.508333333
14-07-2023,60.31666667,37.15416667,464.3333333,24.15416667,25.0375,123.75,1.027916667,20.16666667,1.397916667
15-07-2023,127.275,57.15,556.5,32.23333333,30.725,103.0416667,1.035,136.25,1.333333333
16-07-2023,62.80416667,36.60416667,482.75,31.55416667,27.725,91.875,0.726666667,35.45833333,1.172916667
17-07-2023,91.84583333,57.44583333,661.875,39.39583333,35.89166667,113.9583333,1.038333333,28.33333333,1.125
18-07-2023,56.94166667,38.60416667,417.75,24.325,20.85,84.25,1.135416667,6.291666667,0.58125
19-07-2023,54.22083333,38.06666667,518.25,32.2125,24.87083333,85.16666667,0.7775,0,1.64375
20-07-2023,71.30833333,49.8,644.2083333,38.34583333,28.9625,102.875,0.63625,1.041666667,2.460416667
21-07-2023,83.9375,57.3625,596.9166667,35.7875,30.775,108.5416667,0.910833333,6.166666667,1.652083333
22-07-2023,50.14583333,30.84583333,375.0833333,17.78333333,16.83333333,96.41666667,0.567083333,17.66666667,1.920833333
23-07-2023,40.9375,26.0375,356,18.14583333,16.51666667,87.25,0.440833333,10.875,2.283333333
24-07-2023,48.15416667,31.9125,412.6666667,24.675,20.30416667,85.33333333,0.530833333,6.625,2.291666667
25-07-2023,46.60833333,32.50833333,546.4166667,35.79583333,29.61666667,84.04166667,0.765,0.375,1.033333333
26-07-2023,63.72916667,44.55,562.3333333,33.07916667,32.2,89.125,1.08375,0,0.79375
27-07-2023,82.25416667,57.4625,638.5833333,36.07916667,41.0875,107.7916667,1.158333333,0,1.195833333
28-07-2023,79.55416667,55.64583333,622.375,31.0625,35.21666667,112.6666667,0.937916667,0.041666667,1.435416667
29-07-2023,41.25833333,28.69166667,461.25,26.40416667,20.92916667,108.5833333,0.498333333,1.666666667,2.185416667
30-07-2023,54.59583333,32.84583333,378.1666667,21.56666667,14.10416667,96.45833333,0.759583333,23.5,1.904166667
31-07-2023,81.3125,37.9,356.4583333,20.62083333,14.4375,94.75,0.66125,79.5,2.00625
01-08-2023,114.1875,37.70833333,308.3333333,17.86666667,11.6625,85.08333333,0.56875,177.7083333,2.208333333
02-08-2023,110.7458333,40.1125,348.375,22.55833333,16.675,80.25,0.720416667,167.25,1.59375
03-08-2023,121.3041667,47.3375,502.4166667,33.8125,21.6875,74.375,0.766666667,160.9583333,2.18125
04-08-2023,134.4375,55.85833333,660.9583333,44.92083333,29.70416667,72.25,1.04375,162.5833333,0.795833333
05-08-2023,153.3583333,62.43333333,747.5833333,45.77916667,30.75416667,95.58333333,0.953333333,178.5,1.270833333
06-08-2023,197.0583333,47.75833333,399.3333333,25.73333333,13.69583333,70.58333333,0.835833333,382.375,1.9375
07-08-2023,265.8833333,58.27083333,329.5833333,21.46666667,11.26666667,63.20833333,0.800833333,541.9166667,1.597916667
08-08-2023,345.2666667,69.78333333,339.4583333,22.07916667,10.68333333,61.25,1.035,731.9583333,1.347916667
09-08-2023,285.5916667,61.60416667,317.9583333,20.2625,11.32083333,67.91666667,0.928333333,582.375,1.433333333
10-08-2023,228.8375,56.375,422.3333333,27.97916667,14.41666667,63.125,0.762916667,437.0833333,1.7
11-08-2023,171.8541667,46.3875,472.4166667,28.275,14.84583333,62.875,0.662083333,311.3333333,1.960416667
12-08-2023,210.5833333,50.48333333,397.625,25.1875,11.98333333,64.29166667,0.69125,407.9583333,1.879166667
13-08-2023,214.6708333,50.4,315.875,20.16666667,12.05833333,69.45833333,0.6575,427.5416667,1.691666667
14-08-2023,88.86666667,34.93333333,403.5416667,26.56666667,21.17083333,77.29166667,0.561666667,113.9166667,2.097916667
15-08-2023,98.88333333,49.125,572.25,31.49166667,27.35416667,120.5416667,0.857083333,74.91666667,1.558333333
16-08-2023,160.8708333,58.74166667,566.25,30.85833333,19.06666667,83.66666667,0.77125,214.9166667,1.879166667
17-08-2023,204.125,55.66666667,554.875,34.15416667,16.075,63.95833333,0.690833333,356.2083333,1.833333333
18-08-2023,159.4,55.8,583.2916667,34.75833333,19.89583333,85.08333333,0.809166667,233.375,1.827083333
19-08-2023,103.775,60.74166667,675.5,35.41666667,27.78333333,100,0.752083333,45.41666667,1.864583333
20-08-2023,70.35,43.63333333,673.5416667,36.10416667,25.8125,87.91666667,0.500833333,19.375,2.291666667
21-08-2023,89.32916667,58.41666667,836.5,47.175,31.9625,108.9166667,0.915416667,12.75,1.495833333
22-08-2023,88.05,50.6,570.5833333,28.86666667,28.8,109.4583333,1.024583333,44,1.172916667
23-08-2023,80.49166667,35.6125,551.4166667,33.92083333,24.1375,62.04166667,1.050833333,86.75,0.539583333
24-08-2023,146.7916667,39.22083333,452.4583333,29.73333333,18.075,58,0.742083333,263.8333333,1.447916667
25-08-2023,160.8958333,39.76666667,315.5416667,19.3625,11.0875,69.70833333,0.537916667,306.875,1.98125
26-08-2023,156.825,43.90416667,384.2916667,23.85,12.12916667,67.04166667,0.611666667,284.375,2.01875
27-08-2023,206.6708333,56.08333333,392.75,24.53333333,12.09166667,63.95833333,0.787916667,379.5416667,1.729166667
28-08-2023,207.7958333,59.64583333,475.375,29.42083333,15.31666667,67.04166667,0.7125,361.9583333,1.741666667
29-08-2023,158.0125,48.14166667,547.5416667,32.92916667,18.38333333,67.41666667,0.525,259.5416667,1.922916667
30-08-2023,165.8333333,57.575,756.4166667,40.2,26.0125,85.79166667,0.5475,236,1.845833333
31-08-2023,180.2458333,63.15833333,970.5,50.6875,31.40416667,84.41666667,0.47875,249.7916667,1.9625
01-09-2023,166.5375,54.58333333,812,41.2625,24.87083333,78.33333333,0.485,246.4583333,1.945833333
02-09-2023,156.6,44.45416667,513.625,29.72083333,16.1875,74.20833333,0.394166667,267.9583333,2.158333333
03-09-2023,154.7041667,44.625,554.7916667,31.69583333,17.9375,75.25,0.39625,261.9166667,2.029166667
04-09-2023,101.4375,40.08333333,545.4583333,33.14166667,19.5375,85.625,0.3725,124.0833333,2.108333333
05-09-2023,92.45416667,50.40416667,584.75,29.03333333,21.9375,111.6666667,0.555416667,44.875,1.845833333
06-09-2023,88.45416667,55.35833333,874.25,48.675,36.5625,111.9583333,0.502916667,19.66666667,1.91875
07-09-2023,108.15,70.4,1201.75,64.82916667,42.42916667,118.7916667,0.507916667,14.70833333,1.839583333
08-09-2023,69.38333333,47.3,738.125,37.30416667,32.45,97.375,0.5725,3.916666667,1.45
09-09-2023,46.36666667,32.30416667,507,25.77916667,22.4375,76.79166667,0.422083333,0.416666667,1.56875
10-09-2023,21.60416667,15.275,348.75,16.675,18.09166667,75.45833333,0.272916667,0,0.78125
11-09-2023,38.06666667,26.57083333,479.5,26.36666667,21.34166667,79.83333333,0.492916667,0.375,1.66875
12-09-2023,68.68333333,47.6875,786.6666667,45.25,34.44583333,99,0.51875,0.583333333,1.752083333
13-09-2023,78.97916667,54.49166667,649,28.84166667,33.5,128.3333333,0.929166667,0.958333333,1.18125
14-09-2023,86.58333333,59.7,712.9583333,35.71666667,31.03333333,95.625,1.34125,1.125,0.697916667
15-09-2023,63.925,44.35833333,561.7083333,28.82916667,29.28333333,95.66666667,1.195,0.541666667,0.9125
16-09-2023,44.5875,30.55416667,453.0416667,19.075,17.825,81.91666667,0.525,0.375,1.691666667
17-09-2023,37.9375,25.82083333,336.75,14.425,18.27083333,88.08333333,0.63125,0.833333333,0.95625
18-09-2023,33.89166667,22.69166667,351,18.2875,18.52083333,82.75,0.2775,3.25,1.897916667
19-09-2023,46.6375,31.075,548.1666667,30.35416667,24.99166667,87.79166667,0.307083333,4.583333333,1.914583333
20-09-2023,69.8375,46.85833333,786.1666667,43.77916667,33.275,100.25,0.445833333,5.041666667,1.73125
21-09-2023,74.75833333,48.81666667,737.9583333,40.4125,34.84166667,102.5833333,0.50125,11.08333333,1.6875
22-09-2023,67.7375,45.91666667,726.0833333,36.94166667,25.23333333,106.25,0.594583333,4.208333333,1.485416667
23-09-2023,80.49166667,53.875,664.25,31.32916667,30.90416667,112,0.669166667,6.583333333,1.435416667
24-09-2023,74.02083333,49.2375,857.75,43.22083333,28.99166667,85.16666667,0.345833333,8.666666667,1.564583333
25-09-2023,82.60833333,53.20416667,1025.875,47.3625,40.07083333,97.25,0.38,17.04166667,1.60625
26-09-2023,82.3125,44.90416667,620.0416667,31.79583333,25.10416667,89.70833333,0.439583333,47.08333333,1.566666667
27-09-2023,82.65416667,36.3625,480.1666667,22.86666667,16.01666667,90.95833333,0.324166667,84.04166667,1.7
28-09-2023,75.41666667,39.54166667,594.5,27.82916667,18.65416667,93.45833333,0.240416667,48.41666667,1.76875
29-09-2023,78.95,44.31666667,753.25,35.16666667,23.91666667,91.375,0.255416667,38.58333333,1.752083333
30-09-2023,84.45,40.55,554.5,23.77916667,19.45,93.5,0.254583333,70.70833333,1.772916667
01-10-2023,82.375,39.1125,448,18.75416667,16.1625,101.125,0.254583333,72.25,1.766666667
02-10-2023,68.17916667,32.97916667,458.1666667,21.76666667,15.72916667,96.91666667,0.227916667,55.125,1.764583333
03-10-2023,89.89583333,38.88333333,478.0416667,20.65416667,15.72916667,99.20833333,0.309166667,89.16666667,1.7
04-10-2023,110.475,47.80416667,538.2083333,19.85833333,16.84166667,103.875,0.307083333,105.9166667,1.71875
05-10-2023,108.4625,53.87916667,644.4583333,27.08333333,19.46666667,103.5833333,0.305416667,72.5,1.627083333
06-10-2023,112.225,59.2875,821.3333333,39.07083333,24.30833333,89.20833333,0.299583333,58.79166667,1.61875
07-10-2023,152.85,68.43333333,1095.625,52.7,29.05833333,80.25,0.458333333,132.9166667,1.5375
08-10-2023,173.6583333,59.475,838.7083333,39.74583333,23.86666667,65.58333333,0.55375,238.3333333,1.3875
09-10-2023,137.2083333,53.49166667,789.0416667,39.78333333,22.72916667,61.16666667,0.462916667,162.9166667,1.483333333
10-10-2023,119.675,50.575,838.0833333,44.22916667,24.825,61.125,0.43875,123.7916667,1.40625
11-10-2023,101.35,42.48333333,506.25,23.44583333,16.95833333,79.875,0.285,106.875,1.579166667
12-10-2023,93.69583333,46.1125,761.3333333,35.52916667,23.65,95.54166667,0.190833333,70.16666667,1.6
13-10-2023,108.9,54.33333333,835.1666667,39.83333333,25.975,94.20833333,0.297916667,72.375,1.460416667
14-10-2023,112.2375,53.3125,782.125,39.32083333,26.68333333,84,0.324166667,86.5,1.397916667
15-10-2023,125.2625,49.49583333,701.4583333,37.30833333,26.8375,80.58333333,0.516666667,138.6666667,1.179166667
16-10-2023,85.85416667,42.11666667,513.625,26.5,21.60833333,69.66666667,0.557916667,60,0.908333333
17-10-2023,87.3375,46.91666667,657.4166667,34.95,30.56666667,75.95833333,0.549583333,46.58333333,0.972916667
18-10-2023,95.225,36.63333333,515.5833333,26.22916667,19.19166667,69.125,0.27125,115.625,1.391666667
19-10-2023,82.59583333,34.35,591.3333333,27.39166667,17.575,75.70833333,0.235833333,91.66666667,1.4375
20-10-2023,96.55833333,40.25833333,810.4583333,37.51666667,24.84166667,81.20833333,0.205,101.5416667,1.497916667
21-10-2023,89.325,44.19583333,902.7916667,42.99166667,26.01666667,77.54166667,0.211666667,69.91666667,1.4375
22-10-2023,93.77083333,48.45,853.875,37.84583333,31.38333333,95.41666667,0.393333333,63.79166667,1.19375
23-10-2023,96.18333333,42.19166667,588.5416667,22.57916667,17.8375,92.16666667,0.40125,89.70833333,1.13125
24-10-2023,81.2125,41.27916667,645.2083333,28.91666667,20.51666667,80.83333333,0.267916667,57.25,1.21875
25-10-2023,79.85,39.20416667,619.2916667,27.82916667,16.78333333,77.66666667,0.244166667,62.04166667,1.270833333
26-10-2023,75.2375,36.00833333,625.5,27.94166667,15.86666667,74.45833333,0.214166667,62.91666667,1.375
27-10-2023,82.98333333,42.50833333,825.9583333,34.7375,21.67916667,77.625,0.184583333,59.20833333,1.391666667
28-10-2023,142.8583333,66.75,1263.75,53.45,35.975,81.625,0.349166667,117.75,1.191666667
29-10-2023,164.5375,93.975,1466.125,66.01666667,47.70416667,92.20833333,0.5125,60.45833333,1.039583333
30-10-2023,151.7375,87.85416667,1083.458333,47.75833333,34.35833333,89.58333333,0.621666667,44,0.96875
31-10-2023,172.8166667,99.3375,1322.166667,55.56666667,37.43333333,84.66666667,0.677083333,53.79166667,0.920833333
01-11-2023,157.1083333,94.3375,1254.583333,52.97083333,41.57083333,92.16666667,0.693333333,29.66666667,0.9
02-11-2023,162.3333333,90.52083333,1220.125,44.23333333,31.68333333,88.41666667,0.720416667,63.16666667,0.904166667
03-11-2023,150.0333333,89.05833333,940.25,30.83333333,22.2,95.29166667,1.040833333,43.20833333,0.735416667
04-11-2023,175.375,102.2333333,968.25,34.68333333,27.41666667,87.25,0.893333333,44.70833333,0.7625
05-11-2023,137.8083333,80.92083333,1054.5,39.6625,26.69166667,66.70833333,0.437083333,41.70833333,1.052083333
06-11-2023,158.3,94.59166667,1575.833333,62.36666667,43.50416667,70.375,0.55,49.33333333,1.029166667
07-11-2023,150.8875,96.8625,1483.625,63.7875,40.25416667,79.625,0.781666667,19.91666667,0.783333333
08-11-2023,165.275,97.3375,1326.291667,49.35833333,30.88333333,63.875,0.768333333,36.70833333,0.760416667
09-11-2023,186.9166667,111.2958333,1495.25,57.94583333,34.79166667,64.29166667,0.967916667,36.79166667,0.710416667
10-11-2023,144.9333333,87.79583333,865.5,32.3,23.04166667,72.41666667,1.308333333,17.29166667,0.458333333
11-11-2023,94.70416667,60.27916667,675.2083333,27.58333333,22.5125,63.375,0.519166667,9.541666667,0.866666667
12-11-2023,55.75,35.72083333,708.25,29.33333333,17.72083333,62.91666667,0.242916667,10.625,1.00625
13-11-2023,81.45833333,55.02916667,1017.25,40.48333333,27.80833333,69.25,0.380416667,6.833333333,0.9625
14-11-2023,94.9875,64.3375,1003.458333,40.52083333,26.60833333,67.79166667,0.47625,4.291666667,0.845833333
15-11-2023,99.94583333,68.6375,1039.416667,39.86666667,26.22083333,72.33333333,0.4825,1.75,0.895833333
16-11-2023,137.1208333,95.09166667,1454.583333,53.36666667,37.54166667,76.79166667,0.675833333,0.875,0.808333333
17-11-2023,139.8083333,97.16666667,1713.666667,60.29166667,47.02083333,60.16666667,0.56375,0.666666667,0.829166667
18-11-2023,152.5791667,105.8708333,1998.291667,82.04166667,60.17916667,74,0.61875,0.416666667,0.791666667
19-11-2023,182.1291667,123.4583333,2068.416667,91.525,66.2875,74.58333333,0.84375,3.375,0.702083333
20-11-2023,163.4125,111.0958333,1613.041667,64.69166667,47.1125,79.66666667,0.76375,2.833333333,0.722916667
21-11-2023,114.1041667,77.47083333,758.875,23.24166667,21.77916667,91.33333333,0.689166667,2,0.71875
22-11-2023,119.7625,81.05,975.0416667,30.4,26.56666667,77.41666667,0.448333333,2.791666667,0.804166667
23-11-2023,177.9791667,119.8583333,1839.75,67.59583333,59.50833333,69.5,0.542916667,7.708333333,0.758333333
24-11-2023,197.2875,132.1375,1820.125,67.7125,61.28333333,71.70833333,0.620833333,8.041666667,0.741666667
25-11-2023,147.4125,100.8958333,1606.791667,57.1625,49.1,70.70833333,0.509166667,4.625,0.739583333
26-11-2023,194.0041667,130.7458333,2086.291667,76.43333333,73.12916667,72.66666667,0.57625,6.833333333,0.602083333
27-11-2023,157.3916667,106.8833333,1500.625,57.12916667,53.40416667,46.20833333,1.104166667,3.666666667,0.260416667
28-11-2023,130.7375,89.96666667,1110.25,46.1625,41.17083333,52.75,0.844583333,2.75,0.370833333
29-11-2023,152.9666667,103.3708333,1550.208333,57.47916667,58.58333333,55.625,1.210833333,2.291666667,0.40625
30-11-2023,198.6416667,129.325,1478.958333,56.0375,62.0375,59.58333333,1.591666667,2.458333333,0.339583333
01-12-2023,161.0583333,106.1875,1193.5,42.04166667,43.6125,58.66666667,1.123333333,2,0.502083333
02-12-2023,119.5625,80.475,1151.5,42.0125,38.46666667,52.875,0.675416667,2.333333333,0.59375
03-12-2023,125.3666667,85.8,1455.291667,50.00416667,50.60833333,50.375,0.465833333,2.375,0.68125
04-12-2023,127.5791667,87.99583333,1475.458333,51.57083333,51.51666667,55.91666667,0.533333333,1.208333333,0.635416667
05-12-2023,92.52083333,64.02916667,1078.416667,39.25416667,35.16666667,51,0.414166667,0.5,0.704166667
06-12-2023,106.4333333,73.9625,1458.666667,53.77083333,49.67083333,53.33333333,0.295833333,0.666666667,0.76875
